POINT_ID
48482762
53481974
53461984
53441998
53421960
53342000
53341988
53301992
53301974
53202000
53201968
53201946
53162014
53161988
53141958
53141948
53122034
53121998
53081962
53081944
53062014
53042044
53042028
53042008
53041944
53022012
53021976
53002044
53002008
53001972
52982010
52961976
52942046
52942016
52941980
52901992
52901970
52901944
52881960
52861980
52842048
52822044
52821984
52821972
52781994
52761992
52702004
52701978
52661994
52602002
52761854
52601900
52601886
52581926
52561900
52481878
52441906
52421918
52401956
52381876
52321918
52181902
52081888
51981896
56662180
57002188
56942194
56922206
56922188
56882134
56842176
56822134
56802210
56802180
56802166
56782152
56762190
56762172
56762132
56722160
56702146
56682190
56622210
56542136
56302122
56202128
56202120
56142132
56002132
56002124
55922128
55762126
55742124
55722108
55682118
55642142
55642132
55622110
55582104
55522128
55502104
55362112
55222104
55182130
54942074
54882142
54962100
54922082
54882082
54862104
54782100
54742096
54742078
54742070
54742010
54722012
54682090
54682050
54662028
54602082
54602068
54581990
54562034
54522082
54502014
54482080
54482070
54482052
54482034
54462066
54422118
54422010
54382046
54282108
54282076
54282048
54282022
54282012
54242060
54202070
54182062
54122110
54102076
54102054
54042116
54022060
54002098
54002080
53962108
53942070
53922084
53922004
53842060
53842024
53842010
53841988
53802006
53782068
53762052
53722044
53721990
53702032
53702028
53662046
53662034
53542026
53522032
53482046
53482034
53442034
53402070
53302064
54241874
54221900
54201920
54201884
54181904
54161916
54161884
54121894
54121890
54101896
54021898
54001930
54001922
54001904
53981902
53961906
53921892
53881902
53881888
53861930
53861912
53801926
53801920
53781928
53781892
53761926
53741892
53741886
53701902
53701884
53681918
53641966
53641948
53641876
53621920
53601946
53601892
53561932
53541918
53521934
53481902
53421892
53421888
53381878
53321936
53321894
53301920
53221936
53161934
53081920
52901908
55181826
55141798
55121832
55061800
55041806
55021800
54921794
54881808
54841800
54841792
54781870
54761828
54701808
54701800
54681784
54621864
54621810
54581804
54501802
54481822
54441810
54401810
54401804
54361858
54341854
54221858
54121818
54101838
54101824
53981866
53981794
53961824
53901876
53901864
53901846
53881798
53861876
53801848
53781874
53741832
53721846
53701830
53401828
53381850
53341844
53241856
53661700
54781718
54761732
54761624
54661630
54641626
54581742
54521722
54521710
54501744
54501640
54481710
54461626
54401750
54401630
54381686
54361642
54341736
54341718
54301746
54301732
54281644
54261738
54241650
54141708
53921658
53921640
53821642
53821616
53801632
53741658
53701628
53621656
53581638
53561644
53741748
53741742
53701690
53661692
53621722
53621718
53601748
53601672
53581674
53521726
53501756
53501750
53481692
53421690
53401750
53381706
53381694
53361720
53321702
53301776
53301722
53281774
53281750
53261800
53261722
53261700
53241802
53241716
53101804
53081808
53001792
53001774
52861818
55541752
55481792
55441760
55401780
55401766
55381768
55321790
55121774
55001760
54961762
54901768
54781758
57821498
57621488
57501486
57241490
57241480
57141468
57121474
57081488
57021478
57001486
56961498
56901488
56861470
56621496
56501476
56181488
56101494
55801498
55681492
55661480
53483996
53463988
53443990
53424012
53344008
53343990
53303986
53303968
53283964
53244012
53223982
53204128
53203962
53164156
53164134
53103946
53064066
53063958
53044060
53044014
53043942
53024016
53004024
53003952
52984026
52963982
52944140
52944122
52944112
52943978
52884048
52884030
52864036
52864032
52844146
52844118
52843966
52804152
52804084
52804022
52784000
52783964
52744114
52704070
52684072
52684014
52664136
52664010
52664002
52624148
52624094
52584068
52583972
52564144
52544080
52524124
52524106
52524066
52523980
52504126
52504086
52484136
52484118
52444130
52444120
52444062
52424000
52404058
52384144
52384108
52364076
52364022
52364008
52344084
52344016
52324108
52324000
52304118
52304028
52303998
52264102
52264062
52264048
52244090
52224014
52223990
52184152
52164052
52164048
52144150
52084062
52044112
52043990
52004112
52004044
51984142
51944124
51944118
51944074
51944002
51904062
51904048
51864044
51824026
51824004
51804120
51724116
51724084
51724048
51723994
51704072
51684076
51624084
51604072
51604050
51524078
51504094
51504044
51484042
51464094
51444012
51424114
51424072
51424060
51404082
51364022
51344108
51264052
51244042
51224092
51184026
51104062
51104058
52044284
53504432
53504414
53464432
53384412
53384406
53144342
53124356
53104396
52984310
52864294
52864288
52844340
52844304
52844290
52824286
52804364
52744348
52704318
52704300
52684348
52664358
52624364
52624318
52624310
52584292
52544350
52504312
52484298
52484284
52444310
52424342
52384270
52304298
52304286
52284330
52264310
52264296
52224296
52204324
52204280
52204276
52184320
52184278
52164304
52164298
52124290
52024342
52004314
51904336
51904310
51884306
51864296
51844342
51844280
51804354
51784288
51764280
51764276
51684292
51644382
51624372
51604342
51584322
51584284
51524306
51504364
51464328
51464314
51404326
51324310
51324266
51264268
51244294
51224316
51204270
51184346
51184292
51124312
51124252
51084318
52404364
52224346
53884526
53844566
53784606
53744538
53744506
53724546
53704588
53704530
53684478
53664620
53664476
53644594
53644486
53604606
53604520
53584456
53564622
53524458
53484608
53484590
53484544
53404536
53384622
53384596
53384574
53364582
53304554
53304548
53264602
53204586
53164616
53144414
53124602
53084440
53064610
53044636
53024682
53004582
52984674
52944526
52924396
52904458
52864654
52844586
52844574
52844556
52844398
52824384
52804706
52804386
52764572
52764410
52744414
52744378
52724670
52724656
52724638
52704534
52704412
52684492
52664748
52664628
52644510
52624760
52624688
52624660
52624426
52624386
52584544
52584526
52584464
52584404
52544710
52544616
52544382
52524592
52484758
52484730
52484574
52464618
52444426
52424702
52424612
52404626
52404590
52404386
52404350
52384756
52384666
52384550
52384546
52384450
52364404
52364400
52344606
52344376
52324474
52324348
52304592
52304568
52304412
52284744
52284510
52264742
52264354
52224800
52224764
52224746
52224706
52224620
52224584
52224494
52204792
52184710
52184368
52144708
52144564
52124650
52124610
52104438
52104348
52084354
52064738
52064414
52044824
52044590
52044544
52044508
52044494
52024564
52024360
52004688
51984768
51964834
51964708
51944826
51944808
51944802
51944754
51944554
51944542
51944466
51944376
51924744
51904400
51904372
51864760
51864706
51864688
51824728
51824598
51824544
51824508
51804804
51804772
51804718
51764802
51764754
51764704
51764582
51744528
51724858
51724832
51724742
51724602
51724552
51704558
51684850
51684782
51684760
51684590
51684494
51664756
51644850
51644800
51644436
51624516
51564522
51544566
51524864
51524828
51504886
51504734
51504688
51504620
51484702
51464814
51464746
51444858
51444632
51444592
51444588
51404848
51404736
51404560
51404520
51364876
51364634
51364602
51344882
51324818
51324680
51304810
51304792
51284796
51284746
51264574
51244618
51224604
51204708
51184760
51184696
51124792
51104728
51084714
51064654
51824382
51704468
51704450
51684392
51624498
51584502
51544498
51524432
51524414
51504440
51424438
51404506
51404478
51404416
51404388
51384492
51364436
51344468
51324422
51324374
51284364
51264430
51244402
51224476
51224448
51204510
51184404
51164396
51104382
51064546
51064330
51044466
51024572
51024492
52064272
52004278
51984268
51884268
51884254
51884252
51844270
51844232
51764242
51764240
51624232
51564276
51544246
51544238
51504242
51444232
51424242
51424230
51344234
51224230
51204248
51184210
51164234
51084210
51044218
51942696
51902712
51802666
51782650
51762706
51762666
51722712
51722640
51682726
51682690
51622644
51602704
51602692
51582652
51542716
51542680
51482728
51482704
51442720
51442662
51422674
51422638
51402678
51302638
51282676
51222660
51182618
51142636
51142628
51122668
51122656
51082662
51062638
51062628
51982864
51862862
51802860
51762864
51542842
51422818
51382836
51362852
51362806
51342800
51302872
51302836
51262860
51262842
51242884
51142816
51142790
51122830
51082806
51082770
52102872
52542834
52482850
52442860
52442852
52402856
52402838
52382854
52342860
52302814
52262878
52262824
52242866
52222852
52202866
52182852
52182816
52142866
52142854
52142848
52142764
52102818
52102746
52082870
52062776
52042834
52042798
52002838
52002798
51982734
51962830
51962812
51942742
51942732
51942720
51922818
51882830
51882794
51882740
51862838
51862780
51842758
51802810
51802792
51802774
51802752
51782848
51782754
51762822
51722766
51722744
51702740
51682826
51662758
51642780
51642748
51622806
51622792
51622770
51602826
51602740
51582792
51542802
51542798
51542784
51502744
51482740
51442734
51422794
51402742
51382764
51382746
51342740
51342722
51282726
51262716
51242704
51162704
51142754
51142736
51102712
51102708
51082720
51042732
51422722
53543706
53523718
53523682
53503690
53483700
53383702
53363562
53323654
53303718
53223732
53223606
53223588
53203594
53183750
53143694
53103728
53083614
53043598
53043566
53023738
53023608
53003660
53003570
52963666
52963630
52923738
52903758
52903740
52863764
52863656
52863598
52863566
52843744
52843662
52843636
52823760
52823638
52803754
52783730
52783630
52783622
52763758
52763646
52763628
52723578
52683728
52683688
52663690
52663594
52643742
52643732
52643674
52643642
52643638
52603658
52583718
52583650
52543758
52543740
52523772
52503728
52503710
52503692
52503674
52503616
52483770
52483726
52483654
52483612
52483546
52463652
52463552
52463548
52423744
52403722
52403578
52383746
52383710
52383602
52383540
52363758
52363614
52343772
52343664
52343610
52323782
52323746
52323696
52323652
52323620
52323570
52303734
52303540
52283782
52283750
52283670
52283620
52263754
52263646
52223776
52223686
52203656
52203558
52183668
52163772
52163556
52143764
52143746
52143652
52143634
52123698
52123680
52103706
52103674
52103584
52083664
52063672
52063558
52043736
52043614
52023764
52023728
52023674
52023612
52023594
52003714
52003578
51983736
51983700
51983664
51963688
51963602
51943752
51943738
51943702
51943644
51943554
51923724
51923710
51903736
51903592
51883690
51863740
51863646
51863560
51843584
51823768
51823750
51823686
51803718
51783760
51783728
51783714
51783710
51763698
51763654
51763594
51763558
51743746
51743714
51743678
51743652
51743642
51723772
51723592
51723574
51703708
51703648
51683596
51663648
51663638
51663594
51643776
51643668
51623628
51623610
51603750
51603688
51603652
51603634
51603566
51583744
51583734
51583644
51583630
51583590
51563710
51563688
51563670
51543736
51523730
51523690
51503754
51503668
51503628
51483666
51463668
51463642
51443772
51443574
51423742
51423724
51423714
51423692
51423634
51423624
51403770
51403654
51403564
51383760
51383678
51363628
51343702
51323682
51323664
51323650
51323646
51323614
51303674
51283660
51263754
51243732
51243714
51243634
51223738
51223726
51223648
51223644
51203696
51183718
51183664
51183646
51163744
51163690
51123710
51103660
51063764
51063760
51063714
51063710
51043672
54203844
54143790
54123840
54103824
54003836
53983768
53943800
53943778
53923878
53923834
53843866
53803920
53803894
53803866
53783916
53763912
53763890
53743864
53743770
53723904
53723818
53723814
53723804
53723796
53723782
53723764
53723760
53643926
53643818
53623848
53623840
53603862
53583912
53583764
53563846
53563828
53563792
53563756
53543786
53543750
53523916
53503820
53503756
53483934
53463800
53443794
53423754
53403940
53403912
53403840
53383932
53383842
53363868
53363818
53363782
53323892
53323870
53303952
53263902
53263848
53243862
53223832
53203942
53203896
53203792
53183944
53183886
53163808
53143846
53123776
53083920
53083858
53083804
53063826
53063790
53043800
53023896
53023788
53023770
52963864
52963774
52943862
52943776
52923836
52903794
52863814
52863782
52843852
52823854
52803826
52783928
52763848
52743836
52683890
52683832
52683814
52663918
52663882
52663864
52643868
52643850
52603846
52603834
52603780
52583934
52583848
52583844
52543876
52503854
52483828
52463940
52463890
52443826
52423910
52403862
52383854
52363948
52363912
52323858
52283958
52283850
52283840
52243888
52243864
52223970
52183848
52143966
52143958
52143948
52143890
52123816
52063954
52063942
52063882
52043830
52043812
52023864
52023836
52003830
51983844
51963940
51963912
51963894
51943882
51943774
51923944
51923930
51923926
51923832
51863830
51863808
51843782
51823794
51783840
51783786
51783782
51743948
51743800
51743796
51683776
51643794
51563778
51523784
51483800
51463794
51403810
51403792
51383804
51343816
51343780
51303800
51283776
51243796
51223828
51223824
51223780
51223770
51203818
51163784
51143826
51143812
51123800
51063768
51043870
51043770
51023840
51023818
51023786
51023782
52003320
52003302
51983328
51983310
51823288
51803314
51803292
51783316
51723310
51643320
51623296
51563322
51563304
51503294
51503284
51443350
51443332
51423322
51403332
51403314
51403188
51383340
51363302
51363212
51363198
51363194
51323360
51323276
51323204
51323180
51303268
51283288
51283198
51283194
51263278
51263274
51243262
51243226
51243172
51223350
51223318
51223308
51223290
51223278
51223242
51203304
51183284
51183248
51183202
51183176
51163334
51143330
51143302
51143266
51143222
51143194
51123280
51123226
51103302
51103216
51103198
51083368
51063340
51043278
51363266
51343172
51342998
51302992
51243028
51223026
51223012
51223002
51143068
51143060
51143024
51143014
51142978
51083080
51083062
51083044
51543482
51403480
51303466
51283468
51223516
51203520
51143528
51143450
51083526
51083476
52483080
52423046
52363000
52303080
52303074
52303048
52263036
52223086
52223072
52222988
52082986
52043072
52042996
52023010
52022992
52003090
51983080
51963070
51943092
51943026
51923052
51903004
51863086
51863024
51863014
51843082
51843064
51843016
51843010
51823018
51803044
51803004
51783010
51763020
51723086
51723072
51723050
51723014
51722996
51663088
51663016
51643090
51603118
51583080
51582994
51563088
51443058
51443008
51423100
51403012
51363072
51323104
51303064
51243088
51223074
51483142
51383160
51383142
51323114
51283122
51223120
51203106
51183122
51183104
51143162
51143158
51143144
51123154
51103122
51083148
51083098
51063100
51043110
51043102
52263450
52263446
52163386
52163364
52143474
52123368
52083346
52043446
52023424
52003468
52003356
51963348
51943354
51863338
51763344
51683492
51663358
51643504
51643432
51643410
51603438
51463464
51363436
51363374
51303442
51183410
51163424
51143438
53063148
52963136
52883152
52823160
52823142
52823124
52803194
52803148
52783208
52743154
52683160
52663138
52643142
52623148
52583140
52563208
52543194
52543176
52523220
52523170
52523166
52503208
52503160
52483228
52483218
52483182
52483156
52483152
52443288
52443184
52443166
52423208
52423168
52403294
52383208
52363144
52343256
52323196
52303200
52283268
52223212
52223108
52203286
52203196
52183198
52183140
52163310
52123264
52103114
52083202
52083108
52063280
52043276
52043252
52043222
52043144
52003288
52003108
51983278
51963286
51963214
51963208
51963172
51923232
51923178
51903238
51903194
51903130
51863216
51843232
51843214
51843208
51803274
51803166
51783286
51783208
51783142
51763242
51763188
51763164
51763146
51723274
51723256
51703244
51683216
51643248
51643216
51643194
51623206
51603268
51603214
51563222
51563178
51543194
51543180
51523208
51523164
51503186
51483172
51463266
51443242
51423258
51423250
51403236
52182946
52122918
52122904
52102944
52042916
52002906
51982918
51962908
51922944
51902950
51902946
51902928
51902878
51862982
51862892
51822906
51782952
51782902
51782890
51762918
51742962
51722942
51642960
51622914
51602980
51582966
51582940
51582930
51582918
51562926
51562908
51542942
51502946
51502910
51502898
51462960
51462924
51462892
51402958
51402954
51402912
51362942
51322970
51322924
51282946
51262936
51242902
51222948
51222918
51182946
51182932
51102942
51082954
51042966
51042936
48442784
48342774
48222780
48202738
48122770
48122762
48122730
48042766
48002764
47982688
47882704
47862690
48282804
48262816
48242800
48222820
48202842
48202836
48182862
48182826
48162858
48122798
48122780
48082844
48082834
48082820
48002872
48002836
47982850
47982846
47982796
47942870
47942860
47942784
47942726
47882836
47882830
47882776
47882740
47862838
47822862
47822764
47802840
47802746
47802732
47782854
47742848
47742758
47722816
47702818
47662860
47642862
47582788
47542840
47522872
47522800
47502820
47482878
47482864
47482860
47482810
47462848
47462830
47462794
47462764
47422872
47422854
47402780
47362862
47362856
47362816
47362808
47322870
47322802
47322798
47302860
47242774
47222878
47202848
47182790
47182762
47122882
47082858
47082776
47062836
47042874
47022884
47022848
47002806
46942878
46942846
46922800
46862842
46842852
46822790
46782778
46782766
46722792
46722786
46662794
46662780
46642772
46562790
47842688
47862672
47802696
47782686
47782656
47762666
47742710
47742674
47742664
47742660
47742642
47722672
47702714
47682690
47682646
47662698
47642718
47642704
47642682
47642668
47642640
47622718
47622700
47582644
47562664
47562650
47522738
47522710
47502726
47462736
47462712
47462692
47462636
47442660
47382700
47382664
47362636
47322686
47322640
47302738
47302694
47302662
47282676
47242638
47202670
47162666
47122726
47042684
46882726
46882710
46862684
46842682
46522722
46442722
46422682
46882650
46862636
46682636
46602618
46582638
46562632
46542614
46522640
46522632
46522626
46482646
46482614
46422624
46262620
46742758
46902810
46822808
46722822
46642802
46602762
46582774
46522836
46502798
46502766
46382836
46382834
46382776
46362810
46362804
46342786
47122986
47042978
47023028
47022992
46982984
46962960
46923016
46902994
46902972
46862964
46843046
46823054
46823014
46803028
46802974
46783032
46763004
46762986
46762950
46742980
46742962
46723062
46723048
46682996
46643054
46643036
46643006
46623028
46602982
46602964
46563052
46563034
46542954
46523016
46503018
46502996
46502968
46462970
46442992
46382970
46363020
46342980
47083012
47262900
47162890
46982902
46862914
46782910
46742916
46722876
46702944
46702872
46682946
46682852
46642928
46622926
46602942
46562938
46562902
46542882
46502906
46502892
46502878
46482866
46462946
46462874
46462862
46462856
46442920
46422942
46422928
46422892
46402932
46402914
46382944
46362900
46342926
46383088
46363102
46363092
46723066
48082970
48043014
48022972
47982984
47942996
47903018
47903014
47862964
47843026
47822974
47803020
47803008
47763032
47763014
47762968
47723000
47722978
47682996
47682978
47663076
47663044
47623038
47623026
47623012
47622990
47602980
47583072
47582982
47563046
47543032
47542996
47523010
47483040
47482986
47463010
47462992
47443056
47443048
47402986
47363036
47362996
47343028
47342998
47323072
47303044
47263030
47243016
47223072
47223018
47163064
47143018
47123044
47123008
47103034
47063052
47043068
46983034
46943044
46903074
46643090
46543084
46543080
46503054
46463090
46363066
48122968
49102936
48962956
48942960
48942910
48922936
48862944
48842968
48842910
48802924
48802898
48762978
48742900
48722956
48722938
48722916
48702966
48662964
48662942
48602926
48582946
48562914
48522958
48482928
48462938
48442952
48362956
48302960
48263050
48263042
48263018
48263006
48223000
48222982
48203004
48202950
48182952
48163008
48163002
48142998
48142980
48123032
48122982
49542974
49382996
49322980
49302960
49243008
49162978
49162970
49142992
49102972
49083016
49083010
49023014
48982978
48963010
48922986
48902970
48882994
48842982
48823010
48803000
48802988
48782998
48723006
48703044
48623014
48583018
48483022
48483018
48443000
48442996
47042914
48662892
48442898
48382932
48342900
48342894
48302910
48302874
48282902
48282884
48242890
48222924
48182884
48122942
48122928
48122896
48082906
48002908
48002880
47982966
47942906
47902880
47822944
47822926
47822872
47802948
47802940
47762888
47722960
47722924
47702884
47682888
47662936
47662932
47662900
47662896
47642916
47642902
47582914
47582910
47542934
47542880
47522908
47502910
47462934
47462916
47402932
47382884
47362978
47362892
47322960
47302932
47302882
47282974
47282938
47262918
47242926
47222932
47222906
47202974
47182946
47182934
47142960
47102944
47062926
46942950
